Article_id;Authors;Title;Year;Journal;Volume;Issue;1.1.1.1;1.1.1.2.1;1.1.1.2.2;1.1.1.2.3;1.1.1.3;1.1.1.4.1;1.1.1.4.2;1.1.1.4.3;1.1.1.5.1;1.1.1.5.2;1.1.1.6.1;1.1.1.6.2;1.1.1.7;1.1.1.8;1.1.2.1.1;1.1.2.1.2;1.1.2.1.3;1.1.2.1.4;1.1.2.1.5;1.1.2.1.6;1.1.2.1.7;1.1.2.2;1.1.2.3;1.1.2.4;1.1.2.5;1.1.2.6;1.1.2.7;1.1.2.8;1.1.2.9.1;1.1.2.9.2;1.1.2.10;1.1.2.11;1.1.2.12;1.1.2.13;1.1.2.14;1.1.3.1;1.1.3.2;1.1.3.3;1.1.3.4;1.2.1.1.1;1.2.1.1.2;1.2.1.1.3;1.2.1.1.4;1.2.1.2;1.2.1.3.1;1.2.1.3.2;1.2.1.4;1.2.1.5;1.2.2.1.1;1.2.2.1.2;1.2.2.1.3;1.2.2.1.4;1.2.2.2;1.2.2.3;1.2.3.1;1.2.3.2;1.2.3.3;1.2.3.4;2.1.1.1;2.1.1.2;2.1.1.3;2.1.1.4;2.1.1.5;2.1.1.6;2.1.1.7;2.1.1.8;2.1.2.1;2.1.2.2;2.1.2.3;2.1.2.4;2.1.2.5;2.1.2.6;2.1.2.7;2.1.2.8;2.2.1.1;2.2.1.2;2.2.1.3;2.2.1.4;2.2.1.5;2.2.1.6;2.2.1.7;2.2.2.1;2.2.2.2;2.2.2.3;2.2.2.4;2.2.2.5;2.2.2.6;2.2.2.7;2.2.3.1;2.2.3.2;2.2.3.3;2.2.3.4;2.2.3.5;2.2.3.6;2.2.3.7;2.2.3.8;2.2.4.1;2.2.4.2;2.2.4.3;2.2.4.4;2.2.5.1;2.2.5.2;2.2.5.3;2.2.5.4;2.2.5.5;2.2.5.6;2.2.6.1;2.2.6.2;2.2.6.3;2.2.6.4;2.2.6.5;2.2.6.6;2.3.1.1;2.3.1.2;2.3.1.3;2.3.1.4;2.3.1.5;2.3.1.6;2.3.1.7;2.3.2.1;2.3.2.2;2.3.2.3;2.3.2.4;2.3.2.5;2.3.2.6;2.3.3.1;2.3.3.2;2.3.3.3;2.3.3.4;2.4.1.1;2.4.1.2;2.4.1.3;2.4.1.4;2.4.1.5;2.4.1.6;2.4.2.1;2.4.2.2;2.4.2.3;2.4.2.4;2.4.2.5;3.1.1.1;3.1.1.2;3.1.1.3;3.1.1.4;3.1.1.5;3.1.2.1;3.1.2.2;3.1.2.3;3.1.2.4;3.1.2.5;3.1.2.6;3.1.2.7;3.1.3.1;3.1.3.2;3.1.3.3;3.1.3.4;3.1.3.5;3.2.1.1;3.2.1.2;3.2.1.3;3.2.1.4;3.2.1.5;3.2.1.6;3.2.1.7;3.2.1.8;3.2.2.1;3.2.2.2;3.2.2.3;3.2.2.4;3.2.2.5;3.2.3.1;3.2.3.2;3.2.3.3;3.2.3.4;3.2.4.1;3.2.4.2;3.2.4.3;3.2.4.4;3.2.4.5;3.3.1.1;3.3.1.2;3.3.1.3;3.3.1.4;3.3.2.1;3.3.2.2;3.3.2.3;3.3.2.4;3.3.2.5;3.3.3.1;3.3.3.2;3.3.3.3;3.3.4.1;3.3.4.2;3.3.4.3;3.3.4.4;3.3.4.5;3.3.4.6;3.3.4.7;3.4.1.1;3.4.1.2;3.4.1.3;3.4.1.4;3.4.1.5;3.4.2.1;3.4.2.2;3.4.2.3;3.5.1.1;3.5.1.2;3.5.1.3;3.5.1.4;3.5.1.5;3.5.2.1;3.5.2.2;3.5.2.3;3.5.2.4;3.5.3.1;3.5.3.2;3.5.3.3;3.5.3.4;3.5.3.5
1279;"Попов Н.И.; Канева Е.А.";Анализ подготовки будущих учителей информатики для формирования познавательного интереса школьников к учебной дисциплине;2025;Информатика и образование;40;3;0;0;0;0;0;0;0;8;0;0;5;0;0;0;7;7;0;0;0;0;6;6;0;0;0;0;0;0;10;0;0;0;0;0;0;0;7;0;0;0;0;8;8;0;0;8;0;0;9;0;8;10;0;0;0;0;0;8;7;0;6;0;0;0;7;0;7;0;7;7;7;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;0;0;6;6;6;0;0;0;7;0;0;7;9;0;0;0;8;0;10;0;0;0;8;8;0;0;0;8;7;7;0;0;0;0;0;7;7;0;0;0;7;0;0;0;0;0;6;0;6;7;0;0;0;8;7;0;0;7;7;6;0;0;9;8;7;7;0;0;0;0;0;6;6;6;8;7;0;0;7;0;0;8;9;0;0;9;8;0;0;7;7;0;0;7;9;8;0;0;8;0;8;8;0
1278;Грушевская В.Ю.;Развитие креативности через визуализацию идей в нейросетях;2025;Информатика и образование;40;3;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;5;8;7;0;0;0;0;0;0;7;0;0;8;0;0;0;0;7;7;0;0;0;0;0;8;7;7;0;0;0;0;8;7;0;0;0;0;8;8;7;0;8;10;9;0;0;0;7;0;0;0;0;0;0;0;0;7;0;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;9;7;7;7;0;0;0;0;0;0;0;0;8;0;0;0;7;0;0;7;0;9;7;0;0;0;0;7;0;0;0;0;7;8;10;7;0;0;9;0;7;8;7;0;9;0;0;0;0;9;0;8;0;7;7;0;8;7;7;8;0;0;7;7;0;0;0;8;0;9;8;0;0;0;0;0;0;7;7;0;8;0;8;0;0;7;0;0;0;0;0;8;0;7;7;0;0;0;7;0;7;0;0;8;0;7;9;0
1277;Шитова Т.Ф.;Формирование у студентов экономических специальностей навыков профессиональной работы с автоматизированной системой бюджетирования;2025;Информатика и образование;40;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;10;0;0;0;0;0;0;0;7;0;6;0;0;0;0;0;0;0;8;8;0;0;0;0;9;0;0;0;0;0;7;0;8;7;0;0;0;0;7;9;0;0;0;0;9;8;0;0;0;0;0;0;0;0;0;9;0;10;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;8;0;9;8;0;0;0;0;8;0;0;0;0;10;0;0;0;0;0;7;0;0;8;0;0;0;0;0;0;7;9;0;0;0;0;0;0;8;0;10;0;0;0;0;8;0;7;0;0;8;0;0;0;0;0;0;0;0;0;7;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;9;0;8;9;0
1275;"Солдатов Д.П.; Смолянинова О.Г.";Развитие инструментально-деятельностного компонента цифровой компетентности педагога-тьютора средствами образовательного раздела МООК;2025;Информатика и образование;40;3;0;0;0;0;0;0;0;8;0;0;7;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;5;0;9;0;10;0;0;0;0;0;0;9;0;0;0;0;8;0;0;7;0;0;0;8;8;0;7;0;8;0;7;9;0;0;0;7;9;9;0;0;7;7;7;0;0;0;0;8;0;0;10;0;0;0;7;7;0;7;5;8;0;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;8;0;8;7;0;0;0;0;0;10;0;0;7;8;0;7;0;9;0;0;0;9;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0;7;0;8;9;0;0;7;0;0;0;0;9;0;7;0;7;7;0;7;7;9;8;0;0;8;8;7;0;0;0;9;8;8;0;7;7;0;0;0;8;7;9;9;0;9;8;0;0;0;9;0;0;9;8;0;0;7;0;0;0;8;9;8;0;0;8;0;8;8;0
1274;Попов Е.Б.;Обучение юридическому английскому языку как иностранному: новые возможности и вызовы в условиях распространения цифровых инструментов с использованием искусственного интеллекта;2025;Информатика и образование;40;3;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;9;0;8;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;9;0;0;0;0;0;8;7;0;7;0;7;0;7;7;7;7;0;0;8;0;0;0;9;0;8;7;0;0;8;8;0;0;0;0;0;0;0;7;0;7;0;7;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0;0;8;8;7;7;0;0;0;0;8;8;8;0;0;0;0;8;0;0;0;0;9;8;7;7;0;0;7;0;8;9;7;0;8;0;0;0;0;9;0;7;0;8;8;7;7;7;8;7;0;0;8;7;7;7;8;8;8;9;9;0;8;8;8;0;0;8;8;8;9;0;9;8;0;8;0;0;0;0;0;8;0;8;8;0;7;8;7;0;8;0;0;9;0;9;8;8
1273;Павлов Д.И.;Принципы реализации пропедевтического курса информатики в контексте цифровой трансформации образования;2025;Информатика и образование;40;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;7;0;0;0;0;0;0;0;8;0;0;0;0;0;7;0;0;0;0;0;10;5;5;0;0;0;0;0;8;0;0;8;0;0;0;0;0;8;0;9;7;0;0;0;8;8;9;7;0;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;8;0;7;7;7;0;0;0;0;7;0;0;0;0;0;0;7;0;0;8;0;9;9;8;0;0;0;8;9;0;0;0;0;9;8;9;9;9;7;0;9;9;8;0;0;8;0;0;7;0;0;7;0;7;8;0;8;7;0;9;7;0;7;7;0;0;0;8;0;8;8;0;9;8;8;0;0;8;7;0;9;0;9;0;0;9;8;8;7;0;0;8;0;7;9;8;8;0;8;8;8;0;0;8;0;8;9;0
1266;"Сущеня Р.В.; Петров В.Е.";Анализ современных подходов к балансировке нагрузки серверных кластеров в образовательных информационных системах и соответствующих алгоритмов;2025;Информатика и образование;40;2;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;9;0;0;0;0;0;0;0;8;8;0;0;0;0;8;0;0;0;0;0;0;7;5;0;0;0;0;0;5;5;5;5;0;0;0;0;9;9;0;0;8;7;0;0;0;10;0;0;9;0;5;10;0;0;0;7;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;8;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;8;8;8;7;5;0;5;0;0;0;0;0;5;0;0;0;5;0;5;0;0;7;0;0;5;0;0;0;5;5;5;5;0;0;5;5;5;5;5;5;0;0;0;7;5;0;5;7;5;0;7;0;0;0;0;0;0;0;5;0;7;5;5;0;0;0;7;7;0;0;0;7;0;7;7;8;5;5;0;7;7;0;0;9;8;9;8;8
1265;"Григорьев С.Г.; Лернер И.М.; Мариносян А.Х.; Арутюнова Н.К.; Григорьева М.А.";К вопросу подбора учебно-методической информации для реализации адаптивной электронной образовательной среды: алгоритм априорной классификации авторов;2025;Информатика и образование;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;8;0;0;0;0;0;9;0;0;0;0;0;0;0;0;10;9;0;0;8;8;0;0;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;8;8;0;0;7;0;0;0;0;7;0;0;7;7;0;0;0;0;8;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;9;9;7;10;0;0;8;0;0;8;8;8;8;0
1264;"Поросенков Г.А.; Цепелевич М.М.; Кизяков Д.А.; Селезнева В.Н.";Вовлеченность обучающихся массовых открытых онлайн-курсов по продуктам вендора облачных технологий;2025;Информатика и образование;40;2;0;0;0;0;0;0;0;5;5;0;0;0;0;8;0;0;0;0;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;0;10;0;0;0;0;7;7;7;0;8;0;0;5;0;0;0;0;0;0;8;7;0;0;0;7;0;7;7;0;8;8;8;0;8;0;9;0;0;0;0;0;0;0;9;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;9;0;7;0;0;0;8;0;8;8;9;10;0;0;8;8;0;0;0;8;7;0;7;0;0;0;0;0;8;7;0;0;8;8;7;7;0;0;0;0;7;7;7;7;0;8;8;0;0;0;0;0;0;0;9;9;9;10;0;0;0;0;0;0;0;7;8;8;7;0;0;0;7;9;9;0;8;8;9;0;8;7;8;0;0;8;9;9;8;0;8;0;8;8;0
1263;Иманова О.А.;Электронный портфолио как средство комплексного оценивания образовательных достижений будущих педагогов в информационной среде вуза;2025;Информатика и образование;40;2;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;7;0;0;0;0;0;0;0;5;5;0;0;0;0;9;0;0;0;0;0;0;5;8;0;7;0;7;0;7;7;7;8;8;8;8;8;0;8;0;0;0;0;0;0;0;8;0;0;0;0;5;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;7;7;7;7;0;0;0;0;0;8;0;7;0;0;7;10;8;0;0;8;0;9;7;0;0;0;0;8;0;0;0;0;9;7;7;0;0;0;7;7;0;8;7;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;9;8;0;0;8;8;7;0;0;7;7;0;7;0;0;0;0;0;0;9;8;9;0;0;0;8;0;0;7;7;0;0;0;8;0;7;8;9;7;0;7;8;7;0;0;8;0;8;8;7
1262;"Латышева Л.П.; Скорнякова А.Ю.; Черемных Е.Л.; Олехов А.А.; Лаптева Т.Д.; Мусихина И.В.";О реализации междисциплинарных конкурсов и проектной деятельности обучающихся с применением информационных технологий (из опыта Пермского государственного гуманитарно-педагогического университета);2025;Информатика и образование;40;2;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;9;0;0;0;8;9;7;0;0;7;0;0;10;0;0;0;0;0;9;7;8;0;0;0;0;9;9;0;0;8;0;0;0;0;9;10;0;0;0;0;0;8;0;8;0;0;0;0;10;8;0;0;0;7;9;0;0;0;8;0;9;0;0;0;8;7;0;0;0;0;0;0;0;8;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;10;9;8;9;0;0;0;7;7;0;0;0;0;0;0;0;8;0;0;0;0;9;8;0;0;0;0;8;8;8;7;7;0;8;8;9;0;0;10;0;0;8;0;0;8;0;0;0;0;8;0;8;0;8;9;8;8;0;0;9;0;0;8;8;0;0;0;8;8;8;8;0;0;0;0;0;0;0;0;9;8;0;0;0;8;0;8;0;0;0;0;8;0;0;8;8;0;0;0;0;0;0;0;8;0;8;9;0
1261;Васева Е.С.;Технологии разработки мобильного приложения по учету выполненной нагрузки преподавателя с использованием средств платформы «1С:Предприятие»;2025;Информатика и образование;40;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;5;5;0;0;0;0;10;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;9;9;0;0;0;0;0;0;0;8;0;10;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;7;0;0;7;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;8;0;8;9;0
1259;"Токтарова В.И.; Ребко О.В.";Образовательный аудио- и видеоконтент в практике работы преподавателя вуза: интеллектуальные инструменты и подходы к разработке и реализации;2025;Информатика и образование;40;2;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;10;0;0;0;7;0;0;0;0;0;0;0;8;0;0;0;0;0;7;0;8;0;0;0;0;0;0;0;0;8;0;9;0;0;9;0;0;0;7;0;0;8;7;0;7;0;8;0;7;7;0;0;0;7;8;8;0;8;7;9;9;7;7;10;8;8;0;0;7;0;0;0;0;0;0;10;8;7;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;8;7;7;7;0;0;0;0;7;7;0;0;8;8;0;7;0;0;0;8;0;9;8;0;0;0;0;9;0;0;0;0;8;7;7;7;0;0;7;0;8;9;0;0;8;0;0;0;0;9;0;9;0;7;7;0;7;7;8;8;0;0;9;8;7;7;7;8;8;8;8;7;7;7;0;0;0;7;7;8;9;7;8;0;0;8;0;8;0;0;0;8;0;8;7;7;7;0;7;8;8;0;0;9;9;8;9;8
1228;"Черкашина Е.Л.; Жамалетдинов Р.И.";Автоматизированный анализ речи с применением методов машинного обучения для оценки языковых компетенций в экзамене по русскому языку как иностранному;2025;Информатика и образование;40;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;10;0;0;0;5;0;0;10;10;0;0;0;8;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;10;0;7;0;0;0;0;0;0;5;0;8;8;0;8;0;9;9;0;0;10;0;0;0;8;5;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;8;5;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;7;0;0;9;0;9;0;10;0;0;9;0;0;0;0;0;8;7;0;7;8;0;0;0;0;8;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;8;8;0;0;0;7;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;8;9;0;10;9;8;0;0;0;9;0;0;8;9;9;0;0;8;8;8;8;0
1227;"Любимцева-Наталуха Л.Н.; Жихарева Н.А.";Применение нейросетевой модели BERT-RusLit для создания обучающих корпусов художественных текстов в преподавании русского языка как иностранного;2025;Информатика и образование;40;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;9;0;0;0;0;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10;0;8;0;8;8;0;0;0;0;0;0;0;7;9;0;9;0;0;0;10;0;0;0;9;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;8;7;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;8;0;9;8;9;0;0;0;8;0;0;0;9;0;7;0;7;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;9;0;0;0;0;0;0;8;9;7;0;8;9;9;0;0;8;0;8;9;0
1226;"Палаткина Г.В.; Дубченкова Н.О.; Палаткин В.В.; Подлипалин А.А.";Методология анализа больших данных для разработки образовательных стандартов на основе интеллектуальных моделей обработки;2025;Информатика и образование;40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;6;6;0;0;0;0;7;0;0;0;7;7;0;5;7;7;7;7;7;7;0;7;0;0;8;7;0;0;0;5;5;5;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;10;10;7;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;5;5;5;0;0;8;8;8;8;9;0;0;0;8;0;0;0;0;8;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;8;8;7;0;0;7;7;7;7;7;8;8;7;7;7;7;7;7;7;8;8;8;8;7;7;7;7;0;7;7;7;8;8;7;7;7;0;7;8;9;8;9;9;8;7;8;8;9;8;7;8;9;9;8;8;9;9;9;9;8
1225;"Фирсова С.А.; Рябухина Е.А.; Гладунов Н.Д.";Разработка программного модуля для управления образовательной деятельностью учреждений общего образования с использованием методов ABC- и XYZ-анализа успеваемости и посещаемости обучающихся;2025;Информатика и образование;40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;9;9;0;0;0;0;0;8;0;0;0;8;8;0;7;0;7;8;0;0;0;7;7;0;7;0;8;8;0;0;0;9;10;0;0;0;0;0;0;0;9;0;0;0;0;7;0;0;7;0;7;0;0;0;0;0;0;0;0;9;8;8;8;0;0;9;9;8;8;0;0;7;7;7;7;0;0;0;0;0;7;7;7;7;8;7;7;0;8;0;8;0;9;8;9;0;0;0;7;0;0;0;0;7;7;0;7;7;7;7;0;8;8;8;0;0;0;0;0;8;8;0;0;0;7;7;7;7;7;8;8;0;0;7;7;7;7;7;8;0;7;7;0;7;7;7;0;7;7;7;0;8;7;7;0;0;7;9;9;8;8;0;8;8;8;8;8;7;0;7;8;8;8;0;9;9;9;8;8
1224;"Садыкова Г.В.; Каюмова А.Р.; Халиуллина Д.И.";Использование сервисов генеративного искусственного интеллекта в языковых образовательных программах для детей дошкольного возраста;2025;Информатика и образование;40;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;10;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;0;0;8;0;0;7;0;9;0;7;0;0;0;0;7;9;0;0;0;0;10;8;0;0;0;0;5;0;0;0;0;0;0;0;8;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;7;7;0;0;0;7;0;0;0;0;9;0;0;0;9;0;8;0;0;0;8;0;0;0;0;7;0;7;0;0;0;0;0;8;8;0;0;8;0;0;0;0;9;0;7;0;7;7;0;7;0;0;0;0;0;8;7;0;0;0;8;0;8;8;0;7;7;7;0;0;7;7;0;0;0;7;0;0;7;9;9;0;0;0;8;0;7;8;0;8;0;0;9;8;0;0;8;0;8;9;8
1223;"Бычкова Д.Д.; Проданец А.В.";Стратегическая сессия как средство организации деятельности студентов в рамках обучения методическим дисциплинам;2025;Информатика и образование;40;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;10;8;0;0;0;0;5;0;7;10;0;0;0;0;0;0;8;8;0;0;0;0;9;8;0;0;0;0;0;7;6;0;0;0;0;0;7;8;0;0;0;8;9;8;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;6;0;6;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;9;7;7;9;7;0;0;6;7;0;0;6;0;8;7;0;7;0;0;0;0;9;7;0;0;0;0;8;0;0;0;0;8;7;8;6;0;0;7;0;7;8;7;0;0;0;0;0;0;7;0;6;0;8;9;7;8;7;8;7;0;0;7;7;6;0;6;7;8;7;7;0;6;6;0;0;7;8;7;8;8;7;7;7;0;7;7;8;0;0;0;8;0;7;7;8;6;0;7;8;7;0;0;8;0;8;9;0
1222;Редакционная с.;Итоги XXI Всероссийского конкурса научно-практических работ ИНФО-2024;2025;Информатика и образование;40;1;0;0;0;8;0;0;0;8;8;0;0;0;8;0;10;0;0;0;0;0;8;8;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;8;8;0;8;0;8;10;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0
1221;Уваров А.Ю.;От первых персональных компьютеров к цифровым интеллектуальным инструментам: 40 лет курсу информатики в отечественной школе;2025;Информатика и образование;40;1;0;2;8;2;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;0;0;0;0;8;8;0;0;0;0;0;9;0;0;9;0;0;0;0;0;8;8;0;7;0;10;8;0;0;7;0;7;7;7;0;0;0;8;0;9;8;0;0;0;7;0;0;0;0;5;0;0;7;0;7;5;5;5;0;7;7;0;0;8;0;7;0;0;0;0;0;0;0;0;0;8;8;5;8;0;0;0;0;0;0;0;0;8;7;9;0;0;0;0;8;0;8;0;0;0;0;0;7;8;0;0;0;0;8;8;0;7;0;0;0;9;9;7;7;8;7;0;0;0;8;0;0;0;7;7;0;7;0;0;8;0;0;7;7;7;7;7;8;0;0;8;0;8;8;7;0;0;7;8;0;0;0;8;0;0;8;7;7;0;0;0;7;0;7;8;7;7;0;7;7;7;0;0;8;0;8;8;7
1159;Гранцева Е.О.;Цифровизация образования в Испании: проблемы иперспективы;2025;Информатика и образование;39;6;0;0;0;0;7;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;0;7;0;0;0;7;7;7;7;0;0;0;0;0;0;8;7;0;7;0;8;7;7;0;8;0;7;0;0;8;0;8;0;0;8;7;0;0;0;7;7;0;0;0;0;0;0;0;0;7;0;8;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;8;8;8;0;0;0;0;7;0;0;0;0;7;8;0;0;0;0;0;0;9;9;0;0;7;0;0;0;0;8;0;7;0;7;7;0;0;0;8;8;0;0;7;7;0;0;0;7;0;8;0;0;8;7;7;0;0;7;7;0;9;0;9;0;0;8;0;0;0;0;0;0;0;0;8;0;7;0;7;0;8;0;0;8;0;8;7;7
1158;Ивэнь Г.;Применение больших языковых моделей для формирования навыков анализа медиаконтекста в обучении студентов филологических специальностей;2025;Информатика и образование;39;6;0;0;0;0;0;0;0;8;0;0;0;0;0;0;7;0;10;0;0;0;7;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;7;0;0;0;0;0;0;8;8;0;7;0;9;9;0;0;9;9;0;8;0;0;0;9;10;0;9;8;8;0;8;8;0;0;0;0;7;0;0;7;0;7;0;0;0;0;0;0;0;0;9;8;8;0;9;0;8;8;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;9;0;9;8;9;8;8;8;8;0;0;0;9;9;9;8;8;0;0;7;8;0;9;8;8;8;0;0;0;7;8;0;7;0;7;7;0;8;7;9;8;7;0;7;7;7;8;0;8;8;7;8;7;7;7;7;0;7;8;7;8;8;7;7;8;0;8;8;9;8;9;9;8;0;8;9;9;8;8;8;9;9;0;0;8;0;8;8;8
